"Instituto Nacional de Estadística y Geografía",
"Índices de Precios al Consumidor",
"Clasificación del consumo individual por finalidades(CCIF) (mensual)",
"Fecha de consulta: 27/03/2025 17:51:05",

"Título","Periodo disponible","Periodicidad","Cifra","Unidad","Base","Aviso","Tipo de información","Serie","Ene 2007","Feb 2007","Mar 2007","Abr 2007","May 2007","Jun 2007","Jul 2007","Ago 2007","Sep 2007","Oct 2007","Nov 2007","Dic 2007","Ene 2008","Feb 2008","Mar 2008","Abr 2008","May 2008","Jun 2008","Jul 2008","Ago 2008","Sep 2008","Oct 2008","Nov 2008","Dic 2008","Ene 2009","Feb 2009","Mar 2009","Abr 2009","May 2009","Jun 2009","Jul 2009","Ago 2009","Sep 2009","Oct 2009","Nov 2009","Dic 2009","Ene 2010","Feb 2010","Mar 2010","Abr 2010","May 2010","Jun 2010","Jul 2010","Ago 2010","Sep 2010","Oct 2010","Nov 2010","Dic 2010","Ene 2011","Feb 2011","Mar 2011","Abr 2011","May 2011","Jun 2011","Jul 2011","Ago 2011","Sep 2011","Oct 2011","Nov 2011","Dic 2011","Ene 2012","Feb 2012","Mar 2012","Abr 2012","May 2012","Jun 2012","Jul 2012","Ago 2012","Sep 2012","Oct 2012","Nov 2012","Dic 2012","Ene 2013","Feb 2013","Mar 2013","Abr 2013","May 2013","Jun 2013","Jul 2013","Ago 2013","Sep 2013","Oct 2013","Nov 2013","Dic 2013","Ene 2014","Feb 2014","Mar 2014","Abr 2014","May 2014","Jun 2014","Jul 2014","Ago 2014","Sep 2014","Oct 2014","Nov 2014","Dic 2014","Ene 2015","Feb 2015","Mar 2015","Abr 2015","May 2015","Jun 2015","Jul 2015","Ago 2015","Sep 2015","Oct 2015","Nov 2015","Dic 2015","Ene 2016","Feb 2016","Mar 2016","Abr 2016","May 2016","Jun 2016","Jul 2016","Ago 2016","Sep 2016","Oct 2016","Nov 2016","Dic 2016","Ene 2017","Feb 2017","Mar 2017","Abr 2017","May 2017","Jun 2017","Jul 2017","Ago 2017","Sep 2017","Oct 2017","Nov 2017","Dic 2017","Ene 2018","Feb 2018","Mar 2018","Abr 2018","May 2018","Jun 2018","Jul 2018","Ago 2018","Sep 2018","Oct 2018","Nov 2018","Dic 2018","Ene 2019","Feb 2019","Mar 2019","Abr 2019","May 2019","Jun 2019","Jul 2019","Ago 2019","Sep 2019","Oct 2019","Nov 2019","Dic 2019","Ene 2020","Feb 2020","Mar 2020","Abr 2020","May 2020","Jun 2020","Jul 2020","Ago 2020","Sep 2020","Oct 2020","Nov 2020","Dic 2020","Ene 2021","Feb 2021","Mar 2021","Abr 2021","May 2021","Jun 2021","Jul 2021","Ago 2021","Sep 2021","Oct 2021","Nov 2021","Dic 2021","Ene 2022","Feb 2022","Mar 2022","Abr 2022","May 2022","Jun 2022","Jul 2022","Ago 2022","Sep 2022","Oct 2022","Nov 2022","Dic 2022","Ene 2023","Feb 2023","Mar 2023","Abr 2023","May 2023","Jun 2023","Jul 2023","Ago 2023","Sep 2023","Oct 2023","Nov 2023","Dic 2023","Ene 2024","Feb 2024","Mar 2024","Abr 2024","May 2024","Jun 2024","Jul 2024"
"Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Clasificación del consumo individual por finalidades (CCIF), mensual, Nacional, total","Ene 1969-Jul 2024","Mensual","Índices","Sin Unidad","Índice base segunda quincena de julio 2018 = 100","Las desagregaciones del INPC solo tienen valor informativo.
  SP1","Índices","627610","63.016207934044","63.192346627710","63.329113142793","63.291295129152","62.982534360255","63.058170387535","63.326004812904","63.583996193627","64.077702590875","64.327405091896","64.781221255577","65.049055680946","65.350563680104","65.544834298119","66.019890716036","66.170126660634","66.098635073205","66.372168103369","66.742059360068","67.127492266209","67.584934814760","68.045485693200","68.818941780387","69.295552363249","69.456149407474","69.609493681960","70.009950182561","70.254990188749","70.050358471108","70.179354161469","70.370516449595","70.538884318541","70.892715870818","71.107190633106","71.476045779843","71.771855174205","72.552045976151","72.971670511062","73.489725492434","73.255564640854","72.793977652452","72.771183233271","72.929190002590","73.131749500306","73.515110186521","73.968926350203","74.561581248892","74.930954450610","75.295991345634","75.578460244005","75.723450928541","75.717440951980","75.159264378869","75.155508143518","75.516106737184","75.635555021335","75.821113047659","76.332712302422","77.158332832502","77.792385359697","78.343049462107","78.502313840976","78.547388665184","78.300979626179","78.053819340105","78.413666686700","78.853897469800","79.090540296893","79.439118937436","79.841036119959","80.383436504598","80.568243283851","80.892782018150","81.290942965322","81.887433139011","81.941522928061","81.668820241601","81.619237934972","81.592193040447","81.824328385119","82.132339683875","82.522988160346","83.292265160166","83.770058296773","84.519051625699","84.733157040688","84.965292385360","84.806779253561","84.535579061242","84.682072239918","84.914958831661","85.219965142136","85.596339924274","86.069625578460","86.763777871266","87.188983712964","87.110102770599","87.275377126029","87.630716990204","87.403840375023","86.967365827273","87.113107758880","87.240819760803","87.424875292986","87.752419015566","88.203918504718","88.685467876675","89.046817717411","89.386381393113","89.777781116654","89.910000600998","89.625277961416","89.225614520103","89.324027886291","89.556914478034","89.809333493599","90.357743854799","90.906154215999","91.616833944348","92.039034797764","93.603882444858","94.144780335357","94.722489332292","94.838932628163","94.725494320572","94.963639641805","95.322735741331","95.793767654306","96.093515235291","96.698269126750","97.695173988821","98.272882985756","98.794999699501","99.171374481640","99.492156980588","99.154847046097","98.994080173087","99.376464931787","99.909099104514","100.492000000000","100.917000000000","101.440000000000","102.303000000000","103.020000000000","103.108000000000","103.079000000000","103.476000000000","103.531000000000","103.233000000000","103.299000000000","103.687000000000","103.670000000000","103.942000000000","104.503000000000","105.346000000000","105.934000000000","106.447000000000","106.889000000000","106.838000000000","105.755000000000","106.162000000000","106.743000000000","107.444000000000","107.867000000000","108.114000000000","108.774000000000","108.856000000000","109.271000000000","110.210000000000","110.907000000000","111.824000000000","112.190000000000","112.419000000000","113.018000000000","113.682000000000","113.899000000000","114.601000000000","115.561000000000","116.884000000000","117.308000000000","118.002000000000","118.981000000000","120.159000000000","120.809000000000","121.022000000000","122.044000000000","122.948000000000","123.803000000000","124.571000000000","125.276000000000","125.997000000000","126.478000000000","127.336000000000","128.046000000000","128.389000000000","128.363000000000","128.084000000000","128.214000000000","128.832000000000","129.545000000000","130.120000000000","130.609000000000","131.445000000000","132.373000000000","133.555000000000","133.681000000000","134.065000000000","134.336000000000","134.087000000000","134.594000000000","136.003000000000"
"Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Clasificación del consumo individual por finalidades (CCIF), mensual, Nacional, 01 Alimentos y bebidas no alcohólicas","Jul 2002-Jul 2024","Mensual","Índices","Sin Unidad","Índice base segunda quincena de julio 2018 = 100","Las desagregaciones del INPC solo tienen valor informativo.
  SP74492","Índices","627611","53.841247029717","53.828852635833","53.866655537178","54.013115958234","53.425621688159","53.240738646064","53.835049832775","54.408910269579","55.655373147792","55.611579622737","56.038979638485","56.503769409114","56.799169130003","56.483731805669","57.285029370234","58.072899674759","58.217707509964","58.413538933323","58.970047218690","59.407775896007","59.874218252487","60.240679164975","61.339235609511","62.487782776045","62.714806757343","62.448947008543","63.192610641550","64.173420344194","64.292406525475","64.301289174425","64.428331711731","64.582435342348","65.396333874028","64.938361020034","64.708445013497","64.813384215043","65.879095515789","66.248241880284","67.322216110285","66.682458812668","65.754325284028","65.030699254466","65.052389443762","65.444878583405","66.037330611034","66.687829716684","67.317464925964","67.992546246149","68.180454374688","68.459629917197","68.451799856188","69.564885929753","68.596741019339","68.021855448186","69.012813212061","69.074965465139","69.112672937102","69.526276520265","70.187658920231","71.939748530226","73.607710297856","73.296181755684","72.860983794291","72.601515105512","72.930884565790","73.975723215979","75.137581309421","75.395994361801","76.738583617995","76.867066217304","76.832409691068","77.311658460998","77.419553990425","77.450153514861","79.103198782777","79.667127238189","79.317100933940","78.174869150032","77.656952695036","78.226857585684","78.580187090230","78.477296608083","79.549017842177","80.357620776134","81.206963698169","80.996384776631","81.276525132414","81.047058145993","81.470845135319","81.409536952701","81.772633762636","82.591851030331","83.412764134231","83.579971974487","84.271969875770","85.693987392511","85.582458122776","85.164250004176","85.389692627847","85.614509971872","85.090156579761","85.061378811233","85.137915324448","85.332642683866","85.843610319678","86.070588520874","86.377466273246","87.507798625618","88.816494294363","89.716844521237","89.476648595983","89.110400858596","89.017336609600","88.592590719215","88.251891682226","88.516938975716","90.084221716966","90.318915394639","90.757589614733","91.468423445644","91.695312701440","91.865769598440","93.261941251548","94.457004505546","95.254287755827","95.640984917938","96.852194677744","97.875662951266","97.930750166847","97.149522814541","97.914146558395","99.054635808470","99.575705234860","98.970431614940","99.286996155854","99.207036702856","98.824323452637","98.742184845830","99.812176190018","100.799600229500","100.973667763700","100.876814248200","102.513216360900","104.470886408300","104.864790686100","103.338181009800","103.297037414200","103.780940841700","104.094230024200","104.269535708300","105.241928784900","104.694012605900","104.912386871200","105.172569136700","106.122187271400","107.101725877100","108.398731078200","109.454878026000","110.332398232100","110.749477576400","112.004108134900","111.435838534300","111.778202386900","112.498680090300","112.832126866100","113.685091703600","113.626317351100","113.318449262100","113.932053332100","114.126561313500","115.156318016600","116.782190923500","118.328294459000","118.967626086600","119.939793482900","121.429522869200","122.700446282800","123.257873372200","125.895529386600","126.502825176400","127.499763833600","128.548247670400","130.120347929100","131.718254946700","133.140069252000","135.148927776200","136.910645445600","138.691517635900","140.559459283400","141.174316780700","141.516553383000","142.568070920500","143.782192683700","144.345412078200","144.490892934600","144.951270076300","145.255776485600","145.524439124300","146.918437723400","148.079676796400","148.852067431800","148.074384642200","149.000770935600","151.225068231600","154.244051547300","151.665422216100","151.664606571600","153.325806811200","153.968633341100","155.034831578400","158.337065219300"
"Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Clasificación del consumo individual por finalidades (CCIF), mensual, Nacional, 01 Alimentos y bebidas no alcohólicas, 01.1 Alimentos","Jul 2002-Jul 2024","Mensual","Índices","Sin Unidad","Índice base segunda quincena de julio 2018 = 100","Las desagregaciones del INPC solo tienen valor informativo.
  SP74493","Índices","627612","53.416658342136","53.376118349480","53.415855570004","53.573399600867","52.875389232278","52.656834519399","53.312498658037","53.915581222041","55.284307706738","55.209047819383","55.667230013600","56.182007643108","56.460970958904","56.065806377032","56.916544143694","57.767081217322","57.882479711266","58.092404623728","58.678628972966","59.142631265139","59.623090386013","60.009424474436","61.181672479878","62.399477803798","62.573077277297","62.239324763507","63.004968684199","64.064226512091","64.156143921181","64.169590354388","64.303051221298","64.412830310320","65.316551037680","64.776486086020","64.497522770223","64.606699780147","65.696864335113","66.094838619446","67.246816628561","66.526930719381","65.439776559908","64.660084126910","64.674333332249","65.086356128890","65.713923242913","66.409926681173","67.071210224733","67.839463154853","67.984716446703","68.251349824661","68.241683216153","69.466240796859","68.340182789702","67.661629737719","68.733113618542","68.808109382775","68.854600544028","69.292704389364","70.029235919089","71.905315144955","73.687303718022","73.262026178859","72.770023999810","72.451163706815","72.791681417251","73.899266184995","75.163340344865","75.464056846775","76.964884639283","77.097884871218","77.050946129361","77.562399117088","77.643091089977","77.661419663188","79.485610579305","80.086259865617","79.669829188263","78.381873375138","77.798002791241","78.427164959466","78.809043695035","78.656038695076","79.871265973638","80.762395330743","80.995974916977","80.706795327206","81.014805536959","80.735609397377","81.170211082508","81.067731245976","81.474537886399","82.382227884551","83.294155421613","83.438246918261","84.229908295741","85.801177305716","85.585608698096","85.124081463092","85.404333469102","85.581783825979","84.962726501899","84.910278860823","84.960719244720","85.144302679608","85.679373147342","85.900113446590","86.208220259488","87.461277203214","88.850387185998","89.875665110791","89.649560512892","89.180666438514","88.994288187019","88.461303180000","88.110838805997","88.438071593930","90.139902011344","90.338803733797","90.812268352620","91.544610954976","91.678554589258","91.780707433663","93.291216219896","94.562578695231","95.401641607220","95.787546182925","97.118272931692","98.213485909514","98.261351779125","97.352232559565","98.158656902063","99.377678856346","99.830755657262","99.056925468132","99.378039816639","99.258037112566","98.820688749648","98.672153082600","99.804705425983","100.884037692600","100.979090197600","100.784090750100","102.601080440000","104.799661671100","105.201557185400","103.371858921000","103.295885278400","103.756748733100","104.045387462400","104.172139616800","105.268153255700","104.633082622700","104.774238815000","105.016053761000","106.050529355300","107.126906689900","108.491703588900","109.639009677400","110.574731866000","110.925652754000","112.263383252400","111.511503274100","111.842731122200","112.601833834300","112.917665259500","113.856282350500","113.747007088700","113.321203279000","113.882392456600","114.019647155600","115.133626126300","116.936678965100","118.618559272800","119.289120228300","120.313460751400","122.012282294100","123.374075390300","123.937799278500","126.914629065900","127.534714645800","128.490333338600","129.582218818700","131.281334014200","132.985876121600","134.463097773000","136.502917098300","138.289036001600","140.127422299200","142.133576124800","142.702093529100","142.977375013400","143.945088606500","145.063454766700","145.579343328200","145.618544167700","146.051492290100","146.277941672700","146.523519927100","148.049288346100","149.349524889800","150.168706266000","149.181208618200","150.096702524200","152.500070583800","155.798099119500","152.672222042600","152.596494854100","154.389124875700","155.039269034400","156.165621958400","159.866794916700"
"Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Clasificación del consumo individual por finalidades (CCIF), mensual, Nacional, 01 Alimentos y bebidas no alcohólicas, 01.1 Alimentos, 01.1.1 Pan y cereales","Jul 2002-Jul 2024","Mensual","Índices","Sin Unidad","Índice base segunda quincena de julio 2018 = 100","Las desagregaciones del INPC solo tienen valor informativo.
  SP74494","Índices","627613","53.783211259129","53.768279353702","53.894160986802","53.985264511057","54.126645083968","54.121541774518","54.210188149779","54.587266014695","55.056770484095","55.481668248672","55.846271357155","56.593244651466","57.064072201093","57.123988834266","57.470257831021","58.598656253854","60.084664361108","60.746960520841","61.278649760946","61.751745448107","62.051139602507","62.042634086757","62.302146822862","63.225656821851","63.843346276761","63.939175087544","64.351787107150","65.017674484644","65.382466604588","65.541236231921","65.486233896738","65.349011575971","65.381332535821","65.709267420849","65.882401919226","66.128116818671","66.692505041548","66.925178150176","66.873199998370","67.058809253181","67.149156731592","66.948048536970","66.899472591464","66.824813064326","66.800619597304","67.067881803314","67.610533708164","68.743468406063","69.394441683436","70.161239250929","71.521493437628","72.349258791582","73.015618868147","73.531582084280","73.992524226697","74.281331488893","74.615542598279","74.934295889844","75.276947205149","76.037609250448","78.115279985764","78.998819184381","79.290314426991","79.472613985220","79.592666889291","80.119696276446","80.608363991231","81.034006469589","81.779503296547","81.825036401408","82.141015078214","82.565183042345","83.058587321554","83.190115679153","83.305522303717","83.240238972494","83.233423212129","83.147936794432","83.289578934242","83.320270014018","83.411362187678","83.497964669666","83.557880715646","83.776064652610","85.274020031578","85.403232076598","85.414030050780","85.600862000141","85.760021470508","85.862055573074","86.033237502614","86.260001237374","86.242728619267","86.271401811933","86.204199262673","86.298526946435","86.360227112711","85.868554906027","85.904536006201","86.154883908710","86.243075221536","86.620868996664","86.621678124460","86.750383391962","86.796451448899","87.042841427166","86.997621825642","87.408823295436","87.787541796782","88.115120949291","88.588477827349","88.986692452190","89.228796038279","89.448634906686","89.414782311484","89.421647754241","90.050873376852","90.364820624227","90.523735160363","90.972781901011","92.187224158333","93.586135553242","94.303693212442","94.925421829224","95.366695829994","95.744256006109","95.671903415908","95.774132946951","96.163612182203","96.529375332192","96.833125339718","97.234346474842","97.901959385108","98.361321754881","98.701815369350","99.223640840128","99.375948009709","99.700951320719","99.980935421710","100.320782613100","100.804579053100","101.143582102100","101.589265851700","102.081626669500","102.556355936000","102.962445914500","103.193673588100","103.555247039200","103.886443394700","104.203692228400","104.396967768800","104.570851698700","104.851700781700","105.208409215000","105.563652325900","105.959628464200","106.840183074300","107.197436906500","107.743976102500","109.202898135900","110.238121170300","111.211184808900","111.833795497500","112.398496381700","112.852884937300","112.980387305200","113.046977087700","113.602943905300","114.070015661000","114.785506764600","116.197139165400","117.284396380600","118.792547433700","120.067072256400","121.594068903500","122.673849096800","123.338760825400","124.127774592000","125.122276894500","126.324660244100","128.020680883700","129.403110618600","131.553738359500","134.224186845200","136.233356042600","138.163853593300","139.880305230700","142.926739536700","145.187130626300","146.870097841600","147.726239207600","148.838180808500","150.290360277400","151.170373723400","152.308138759600","153.350538402700","154.194613282000","155.030929793100","155.640363548400","156.029362735900","156.342101357200","156.848850898500","157.404018501900","157.779598514600","158.477135908100","159.185304907400","159.629227821400","160.259730430700","160.659859154800","160.729881676400","161.198814744700"
"Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Clasificación del consumo individual por finalidades (CCIF), mensual, Nacional, 01 Alimentos y bebidas no alcohólicas, 01.1 Alimentos, 01.1.1 Pan y cereales, 001 Arroz","Ene 1969-Jul 2024","Mensual","Índices","Sin Unidad","Índice base segunda quincena de julio 2018 = 100","Las desagregaciones del INPC solo tienen valor informativo.
  ","Índices","627614","47.691270916898","47.623565141807","47.653694211722","48.025398916976","48.897110771283","48.887631962771","48.821280303181","48.994945616291","49.148299196874","49.375113543431","49.950612631711","50.853469142560","51.406286796184","51.716040717229","53.392435708502","57.231353156206","67.311727480745","74.759024211966","79.228282425774","79.663969088490","79.424290644665","77.691699860066","77.880937501447","79.091516760089","81.344087897392","81.331223800125","81.376586669436","82.898951022375","82.009635666544","82.277412007032","80.128092176743","77.690007215689","76.038663361201","76.620933026990","75.738049719793","75.574540272946","76.787489233716","76.583017792938","75.098907202927","74.008505695073","72.243077609555","71.469539129132","70.317863894821","69.166188660509","66.998926799822","66.458973243464","67.468466350083","69.271471140777","70.512775821801","70.488374525046","70.976400460139","70.740753651480","71.125596960296","70.365670861366","70.012200648377","69.708230208805","70.384494718862","71.853452783491","75.429985707812","78.056262418517","79.072750723324","78.640499180814","77.735559661171","77.069752849723","76.965873043539","77.131104681563","77.992121867048","78.197092759787","78.645379440165","79.389270401227","79.486178408338","79.491755847596","79.118067417297","78.190120960714","78.684421514972","78.079269355457","78.116917070450","77.636560114337","77.246139366263","79.482692508802","79.721825216997","79.110398438317","78.906124725485","79.079025342490","78.323979502911","77.302610938753","77.187576254052","76.787394987276","77.360476871057","77.474117195942","76.864084777077","77.916129257155","77.594729319901","77.062083870743","77.541046467041","78.252169972461","78.974448356398","79.030222748980","78.756231045421","78.745076166905","78.590302227490","79.166172830899","78.796667480043","78.637710461184","79.827099382996","81.567260431554","82.305573953359","82.880050196953","82.951859727403","84.567922752466","86.012479520340","86.388956670269","85.613692613379","85.711297800397","86.728483285112","87.484226304598","88.189075190853","87.800048802594","88.219751106773","89.917384180988","92.114895248719","93.629867187228","94.470666155401","94.722348101928","94.594764178896","94.331230173946","94.462299996514","93.804859343954","93.273608254610","93.741415972392","94.619862655558","95.844110572733","95.991912713076","97.042562833339","97.066964130094","97.209886011085","96.921950709381","98.404852372155","99.837557081605","100.308000000000","100.512000000000","100.725000000000","100.827000000000","101.401000000000","101.767000000000","102.060000000000","101.668000000000","101.600000000000","102.167000000000","102.914000000000","103.027000000000","103.045000000000","103.387000000000","103.281000000000","103.991000000000","105.001000000000","105.821000000000","106.008000000000","108.710000000000","120.950000000000","131.534000000000","140.603000000000","146.438000000000","147.249000000000","148.131000000000","148.690000000000","146.608000000000","145.938000000000","144.086000000000","142.266000000000","139.447000000000","137.540000000000","136.186000000000","136.234000000000","134.758000000000","133.093000000000","132.647000000000","132.860000000000","132.507000000000","133.294000000000","133.642000000000","133.691000000000","134.513000000000","134.958000000000","135.224000000000","136.305000000000","136.982000000000","137.824000000000","138.055000000000","138.559000000000","139.896000000000","140.435000000000","140.523000000000","140.478000000000","139.942000000000","139.870000000000","140.145000000000","139.627000000000","139.792000000000","139.753000000000","139.562000000000","140.335000000000","141.356000000000","142.059000000000","142.963000000000","144.277000000000","145.512000000000","147.589000000000","148.370000000000","149.240000000000","151.441000000000"
"Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Clasificación del consumo individual por finalidades (CCIF), mensual, Nacional, 01 Alimentos y bebidas no alcohólicas, 01.1 Alimentos, 01.1.1 Pan y cereales, 002 Botanas elaboradas con cereales","Ago 2018-Jul 2024","Mensual","Índices","Sin Unidad","Índice base segunda quincena de julio 2018 = 100","Las desagregaciones del INPC solo tienen valor informativo.
  PC00144","Índices","627615","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","100.070000000000","100.489000000000","100.885000000000","101.644000000000","101.885000000000","103.298000000000","104.205000000000","104.803000000000","105.383000000000","106.043000000000","106.637000000000","106.731000000000","107.126000000000","107.755000000000","108.576000000000","108.528000000000","108.593000000000","109.380000000000","109.949000000000","110.429000000000","111.757000000000","112.200000000000","112.910000000000","113.442000000000","114.382000000000","114.987000000000","115.433000000000","116.028000000000","116.289000000000","116.971000000000","118.316000000000","119.205000000000","120.053000000000","120.931000000000","122.484000000000","123.360000000000","124.409000000000","125.145000000000","125.136000000000","125.267000000000","125.776000000000","128.808000000000","130.547000000000","131.764000000000","132.136000000000","133.595000000000","135.738000000000","137.288000000000","138.967000000000","141.008000000000","142.088000000000","142.952000000000","144.548000000000","147.070000000000","147.695000000000","148.509000000000","150.071000000000","151.596000000000","152.424000000000","153.361000000000","153.504000000000","153.526000000000","153.531000000000","154.327000000000","155.986000000000","157.727000000000","158.492000000000","159.862000000000","161.704000000000","162.094000000000","162.364000000000","163.292000000000"
"Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Clasificación del consumo individual por finalidades (CCIF), mensual, Nacional, 01 Alimentos y bebidas no alcohólicas, 01.1 Alimentos, 01.1.1 Pan y cereales, 003 Cereales en hojuelas","Ene 1975-Jul 2024","Mensual","Índices","Sin Unidad","Índice base segunda quincena de julio 2018 = 100","Las desagregaciones del INPC solo tienen valor informativo.
  ","Índices","627616","58.529423031313","58.902792374572","59.113827220762","59.361807159389","59.367964674796","59.308628617246","59.355089869855","59.642813771558","59.317585003291","59.215146337899","60.970038228632","62.041445909290","62.629768517635","62.317974328436","62.823450365863","63.397218846884","63.895417820649","63.809212604963","63.911651270356","63.926765171806","64.278303324081","64.855430449869","66.214002258102","68.244303019725","68.898119201025","69.116431110877","69.726025136080","69.055975505073","69.072768728907","69.303395669571","68.704437352798","68.590803204849","69.120909303900","69.218869776270","69.846936347690","71.639333104988","72.612780313276","72.241650066527","71.890111914253","72.847325672835","72.696746432450","71.605186883190","71.412624583218","71.425499388158","71.680756390446","71.701468033176","72.468358588297","73.775431176770","73.540154080471","72.922797107664","73.472133911012","74.011119819007","75.113490174043","74.903514868322","73.739778490839","74.674316471232","74.899078770314","75.466159965694","76.008103272362","77.846865896757","78.799887618850","78.337794076330","79.389149304272","79.117068626436","78.144084463306","78.610614103834","80.077483845210","79.567332574268","80.492998358644","80.686707971668","80.894465228385","82.785721679211","82.571310275482","81.101483135434","80.983187188549","80.907773522410","80.791695624529","80.367308915078","80.609815606193","79.917044967247","79.578422819288","79.451994026055","80.498173806320","81.737323849942","85.089535244799","83.469620122141","84.582341372529","85.893947683617","85.384535762343","85.264761116122","85.803747024118","86.727934109158","86.360477324146","86.857320301063","87.750454700046","88.998476939684","88.132698478418","86.039599568220","85.513182604581","86.521655551777","86.417407248584","87.072471054461","86.636994099990","87.258787170805","87.445103287149","87.942685613734","88.460230381357","89.684593431618","90.022476229908","89.001434338356","89.001434338356","90.020258180904","90.329306342141","91.170686264362","91.331864491993","92.178419861889","91.777692341816","92.426102000680","92.814999926065","95.162435122067","94.275215520428","93.575051384802","93.662294645630","94.855605009833","95.932098126488","97.577151137859","97.670309196031","97.025596285507","98.244783888092","98.681000192231","99.534209709140","100.693509988614","100.094636757508","98.853268664882","99.585224836234","100.534549809987","100.536028509323","100.531592411315","100.289085720201","99.993000000000","101.836000000000","103.430000000000","103.956000000000","105.610000000000","105.830000000000","104.483000000000","103.082000000000","103.258000000000","104.880000000000","104.976000000000","104.846000000000","104.566000000000","106.215000000000","106.334000000000","107.799000000000","109.354000000000","108.759000000000","107.893000000000","109.758000000000","111.906000000000","111.996000000000","113.192000000000","112.960000000000","113.335000000000","112.209000000000","112.365000000000","112.107000000000","115.575000000000","115.018000000000","113.596000000000","112.541000000000","112.364000000000","114.109000000000","113.842000000000","115.380000000000","116.616000000000","116.655000000000","118.085000000000","120.031000000000","120.966000000000","121.903000000000","122.474000000000","122.075000000000","123.865000000000","124.781000000000","126.916000000000","127.479000000000","128.922000000000","129.762000000000","131.227000000000","131.942000000000","135.158000000000","135.820000000000","135.428000000000","136.526000000000","138.784000000000","140.744000000000","142.921000000000","143.997000000000","144.748000000000","144.476000000000","144.891000000000","146.122000000000","150.131000000000","151.487000000000","151.105000000000","151.332000000000","153.690000000000","154.731000000000","153.788000000000","154.797000000000"
